id;route_code;distance_km;created_at;updated_at;is_deleted;deleted_at;deleted_by;origin_id;destination_id
1285;BNXECHNNGH_SIGN;;2025-09-28 08:57:42;;false;;\N;1515;1558
1286;THIBNHTHIB_HGIANGHGIA;;2025-09-28 08:57:42;;false;;\N;1516;1528
1287;QUYNHNBNHN_PHLHNAM;;2025-09-28 08:57:42;;false;;\N;1514;1591
1288;THIBNHTHIB_HTNHHTNH;;2025-09-28 08:57:42;;false;;\N;1516;1530
1289;NMCNCMAU_PHMBRAVNGT;;2025-09-28 08:57:42;;false;;\N;1517;1500
1290;CMAUCMAU_PLEIKUGIAL;;2025-09-28 08:57:42;;false;;\N;1517;1501
1291;NMCNCMAU_NINHKIUCNT;;2025-09-28 08:57:42;;false;;\N;1517;1502
1292;NMCNCMAU_BNCTBNHDNG;;2025-09-28 08:57:42;;false;;\N;1517;1503
1293;QUYNHNBNHN_BCGIANGBCG;;2025-09-28 08:57:42;;false;;\N;1514;1596
1294;THIBNHTHIB_CMLNNG;;2025-09-28 08:57:42;;false;;\N;1516;1534
1295;BNXECMAU_SIGN;;2025-09-28 08:57:42;;false;;\N;1517;1504
1296;BNXECMAU_BATRI;;2025-09-28 08:57:42;;false;;\N;1517;1505
1297;THIBNHTHIB_NINHBNHNIN;;2025-09-28 08:57:42;;false;;\N;1516;1536
1298;THIBNHTHIB_THANHHATHA;;2025-09-28 08:57:42;;false;;\N;1516;1537
1299;CMAUCMAU_BINHANGNAI;;2025-09-28 08:57:42;;false;;\N;1517;1507
1300;NMCNCMAU_BUNMATHUTK;;2025-09-28 08:57:42;;false;;\N;1517;1508
1301;THIBNHTHIB_LAICHULAIC;;2025-09-28 08:57:42;;false;;\N;1516;1541
1302;CMAUCMAU_PHANTHITBN;;2025-09-28 08:57:42;;false;;\N;1517;1511
1303;CMAUCMAU_NMCNCMAU;;2025-09-28 08:57:42;;false;;\N;1517;1517
1304;THIBNHTHIB_SIGN;;2025-09-28 08:57:42;;false;;\N;1516;1549
1305;THIBNHTHIB_SIGN;;2025-09-28 08:57:42;;false;;\N;1516;1550
1306;BNXECHNNGH_NGXOI;;2025-09-28 08:57:42;;false;;\N;1515;1582
1307;BNXECMAU_HNI;;2025-09-28 08:57:42;;false;;\N;1517;1524
1308;NMCNCMAU_GIANGHAKNN;;2025-09-28 08:57:42;;false;;\N;1517;1525
1309;THIBNHTHIB_VINHNGHAN;;2025-09-28 08:57:42;;false;;\N;1516;1556
1310;BNHSNQUNGN_TRNGBNGTYN;;2025-09-28 08:57:42;;false;;\N;1515;1588
1311;BNXECMAU_GCNG;;2025-09-28 08:57:42;;false;;\N;1517;1527
1312;THIBNHTHIB_SIGN;;2025-09-28 08:57:42;;false;;\N;1516;1558
1313;BNXECMAU_HTIN;;2025-09-28 08:57:42;;false;;\N;1517;1529
1314;CMAUCMAU_HUOAILMNG;;2025-09-28 08:57:42;;false;;\N;1517;1533
1315;THIBNHTHIB_LOCAILOCAI;;2025-09-28 08:57:42;;false;;\N;1516;1565
1316;CPHQUNGNGI_BCGIANGBCG;;2025-09-28 08:57:42;;false;;\N;1515;1596
1317;BNXECMAU_KIMSN;;2025-09-28 08:57:42;;false;;\N;1517;1536
1318;CMAUCMAU_KONTUMKONT;;2025-09-28 08:57:42;;false;;\N;1517;1539
1319;NMCNCMAU_CHNTHNHBNH;;2025-09-28 08:57:42;;false;;\N;1517;1547
1320;BNXECMAU_SIGN;;2025-09-28 08:57:42;;false;;\N;1517;1549
1321;BNXECMAU_SIGN;;2025-09-28 08:57:42;;false;;\N;1517;1550
1322;BNXECHNNGH_BUNMATHUT;;2025-09-28 08:57:42;;false;;\N;1515;1617
1323;BNXECNTH_HNI;;2025-09-28 08:57:42;;false;;\N;1518;1524
1324;BNXECMAU_SIGN;;2025-09-28 08:57:42;;false;;\N;1517;1558
1325;BNXECNTH_HTIN;;2025-09-28 08:57:42;;false;;\N;1518;1529
1326;HNGBNGHIPH_VNGTUBRAVN;;2025-09-28 08:57:42;;false;;\N;1519;1500
1327;BNXECMAU_PHCLONG;;2025-09-28 08:57:42;;false;;\N;1517;1564
1328;BNXECURO_SIGN;;2025-09-28 08:57:42;;false;;\N;1519;1504
1329;HNGBNGHIPH_NGHIQUNGBN;;2025-09-28 08:57:42;;false;;\N;1519;1506
1330;BNXECMAU_NGHAHNG;;2025-09-28 08:57:42;;false;;\N;1517;1569
1331;BNXECMAU_RCHGI;;2025-09-28 08:57:42;;false;;\N;1517;1570
1332;THUNGUYNHI_HLONGQUNGN;;2025-09-28 08:57:42;;false;;\N;1519;1509
1333;HNGBNGHIPH_PHANTHITBN;;2025-09-28 08:57:42;;false;;\N;1519;1511
1334;ANDNGHIPHN_CHLINHHIDN;;2025-09-28 08:57:42;;false;;\N;1519;1513
1335;BNXECNTH_LNGSN;;2025-09-28 08:57:42;;false;;\N;1518;1545
1336;HNGBNGHIPH_QUYNHNBNHN;;2025-09-28 08:57:42;;false;;\N;1519;1514
1337;HNGBNGHIPH_CPHQUNGNGI;;2025-09-28 08:57:42;;false;;\N;1519;1515
1338;LCHNHIPHNG_THIBNHTHIB;;2025-09-28 08:57:42;;false;;\N;1519;1516
1339;CTBHIPHNG_DNGKINHHIP;;2025-09-28 08:57:42;;false;;\N;1519;1519
1340;BNXECURO_HNI;;2025-09-28 08:57:42;;false;;\N;1519;1524
1341;CMAUCMAU_TRNGBNGTYN;;2025-09-28 08:57:42;;false;;\N;1517;1588
1342;LCHNHIPHNG_NAMNHNAMNH;;2025-09-28 08:57:42;;false;;\N;1519;1526
1343;LCHNHIPHNG_HGIANGHGIA;;2025-09-28 08:57:42;;false;;\N;1519;1528
1344;BNXECURO_THCHH;;2025-09-28 08:57:42;;false;;\N;1519;1530
1345;ANDNGHIPHN_HNGYNHNGYN;;2025-09-28 08:57:42;;false;;\N;1519;1532
1346;BNXECMAU_THDUMT;;2025-09-28 08:57:42;;false;;\N;1517;1595
1347;BNXECURO_NNG;;2025-09-28 08:57:42;;false;;\N;1519;1534
1348;HNGBNGHIPH_NINHBNHNIN;;2025-09-28 08:57:42;;false;;\N;1519;1536
1349;HNGBNGHIPH_THANHHATHA;;2025-09-28 08:57:42;;false;;\N;1519;1537
1350;CMAUCMAU_BCLIUBCLIU;;2025-09-28 08:57:42;;false;;\N;1517;1600
1351;BNXECURO_THXKANH;;2025-09-28 08:57:42;;false;;\N;1519;1540
1352;BNXECANG_HLONG;;2025-09-28 08:57:42;;false;;\N;1520;1509
1353;ANDNGHIPHN_BNHXUYNVNH;;2025-09-28 08:57:42;;false;;\N;1519;1546
1354;BNXECURO_SIGN;;2025-09-28 08:57:42;;false;;\N;1519;1549
1355;BNXECURO_SIGN;;2025-09-28 08:57:42;;false;;\N;1519;1550
1356;BNXECURO_SNLA;;2025-09-28 08:57:42;;false;;\N;1519;1554
1357;BNXECANG_HNI;;2025-09-28 08:57:42;;false;;\N;1520;1524
1358;BNXECMAU_CHUC;;2025-09-28 08:57:42;;false;;\N;1517;1618
1359;HNGBNGHIPH_VINHNGHAN;;2025-09-28 08:57:42;;false;;\N;1519;1556
1360;BNXECANG_NAMNH;;2025-09-28 08:57:42;;false;;\N;1520;1526
1361;BNXECURO_SIGN;;2025-09-28 08:57:42;;false;;\N;1519;1558
1362;ANDNGHIPHN_PHTHPHTH;;2025-09-28 08:57:42;;false;;\N;1519;1562
1363;BNXECURO_VNGTU;;2025-09-28 08:57:42;;false;;\N;1519;1563
1364;THXDUYNHIT_PLEIKUGIAL;;2025-09-28 08:57:42;;false;;\N;1521;1501
1365;BNXECURO_LOCAI;;2025-09-28 08:57:42;;false;;\N;1519;1565
1366;THXDUYNHIT_THUNANBNHD;;2025-09-28 08:57:42;;false;;\N;1521;1503
1367;THXDUYNHIT_SIGN;;2025-09-28 08:57:42;;false;;\N;1521;1504
1368;BNXECURO_QUHP;;2025-09-28 08:57:42;;false;;\N;1519;1567
1369;THXDUYNHIT_NHQUNNGNAI;;2025-09-28 08:57:42;;false;;\N;1521;1507
1370;THXDUYNHIT_BUNMATHUTK;;2025-09-28 08:57:42;;false;;\N;1521;1508
1371;THXDUYNHIT_PHANTHITBN;;2025-09-28 08:57:42;;false;;\N;1521;1511
1372;TRVINHTRVI_QUNGNGIQUN;;2025-09-28 08:57:42;;false;;\N;1521;1515
1373;HIANHIPHNG_THINGUYNTH;;2025-09-28 08:57:42;;false;;\N;1519;1578
1374;THXDUYNHIT_KSONGKNNG;;2025-09-28 08:57:42;;false;;\N;1521;1525
1375;LCHNHIPHNG_PHLHNAM;;2025-09-28 08:57:42;;false;;\N;1519;1591
1376;ANDNGHIPHN_YNBIYNBI;;2025-09-28 08:57:42;;false;;\N;1519;1593
1377;THXDUYNHIT_BOLCLMNG;;2025-09-28 08:57:42;;false;;\N;1521;1533
1378;LCHNHIPHNG_YNTHBCGIAN;;2025-09-28 08:57:42;;false;;\N;1519;1596
1379;BNXEEASP_BNTRE;;2025-09-28 08:57:42;;false;;\N;1522;1505
1380;THXDUYNHIT_NGXOIBNHPH;;2025-09-28 08:57:42;;false;;\N;1521;1547
1381;THXDUYNHIT_SIGN;;2025-09-28 08:57:42;;false;;\N;1521;1549
1382;THXDUYNHIT_SIGN;;2025-09-28 08:57:42;;false;;\N;1521;1550
1383;THXDUYNHIT_SIGN;;2025-09-28 08:57:42;;false;;\N;1521;1558
1384;BNXEEAKAR_SIGN;;2025-09-28 08:57:42;;false;;\N;1523;1504
1385;BNXECANG_NHOQUAN;;2025-09-28 08:57:42;;false;;\N;1520;1606
1386;HNI_PLEIKUGIAL;;2025-09-28 08:57:42;;false;;\N;1524;1501
1387;HNI_CIRNGCNTH;;2025-09-28 08:57:42;;false;;\N;1524;1502
1388;HNI_SIGN;;2025-09-28 08:57:42;;false;;\N;1524;1504
1389;HNI_NGHIQUNGBN;;2025-09-28 08:57:42;;false;;\N;1524;1506
1390;HNI_BINHANGNAI;;2025-09-28 08:57:42;;false;;\N;1524;1507
1391;HNI_BUNMATHUTK;;2025-09-28 08:57:42;;false;;\N;1524;1508
1392;HNI_HLONGQUNGN;;2025-09-28 08:57:42;;false;;\N;1524;1509
1393;HNI_PHANTHITBN;;2025-09-28 08:57:42;;false;;\N;1524;1511
1394;BNXEGIALM_HIDNG;;2025-09-28 08:57:42;;false;;\N;1524;1513
1395;HNI_QUYNHNBNHN;;2025-09-28 08:57:42;;false;;\N;1524;1514
1396;HNI_CPHQUNGNGI;;2025-09-28 08:57:42;;false;;\N;1524;1515
1397;BNXEEAKAR_LCNINH;;2025-09-28 08:57:42;;false;;\N;1523;1547
1398;HNI_THIBNHTHIB;;2025-09-28 08:57:42;;false;;\N;1524;1516
1399;BNXEEAKAR_SIGN;;2025-09-28 08:57:42;;false;;\N;1523;1550
1400;BNXEGIALM_HIPHNG;;2025-09-28 08:57:42;;false;;\N;1524;1519
1401;BNXEEASP_TNCHU;;2025-09-28 08:57:42;;false;;\N;1522;1584
1402;HNI_HNI;;2025-09-28 08:57:42;;false;;\N;1524;1524
1403;HNI_GIANGHAKNN;;2025-09-28 08:57:42;;false;;\N;1524;1525
1404;HNI_YNNAMNH;;2025-09-28 08:57:42;;false;;\N;1524;1526
1405;BNXEEAKAR_SIGN;;2025-09-28 08:57:42;;false;;\N;1523;1558
1406;HNI_CHUTHNHTIN;;2025-09-28 08:57:42;;false;;\N;1524;1527
1407;BNXEGIALM_HGIANG;;2025-09-28 08:57:42;;false;;\N;1524;1528
1408;HNI_THXKANHHTN;;2025-09-28 08:57:42;;false;;\N;1524;1530
1409;CJTKNNG_PHMBRAVNGT;;2025-09-28 08:57:42;;false;;\N;1525;1500
1410;HNI_MHOHNGYN;;2025-09-28 08:57:42;;false;;\N;1524;1532
1411;KRLPKNNG_CHSGIALAI;;2025-09-28 08:57:42;;false;;\N;1525;1501
1412;CJTKNNG_CIRNGCNTH;;2025-09-28 08:57:42;;false;;\N;1525;1502
1413;HNI_LCDNGLMNG;;2025-09-28 08:57:42;;false;;\N;1524;1533
1414;CJTKNNG_PHGIOBNHDN;;2025-09-28 08:57:42;;false;;\N;1525;1503
1415;HNI_LINCHIUNNG;;2025-09-28 08:57:42;;false;;\N;1524;1534
1416;BNXEGIANGH_SIGN;;2025-09-28 08:57:42;;false;;\N;1525;1504
1417;CJTKNNG_BNTREBNTRE;;2025-09-28 08:57:42;;false;;\N;1525;1505
1418;HNI_NINHBNHNIN;;2025-09-28 08:57:42;;false;;\N;1524;1536
1419;HNI_THANHHATHA;;2025-09-28 08:57:42;;false;;\N;1524;1537
1420;CJTKNNG_BINHANGNAI;;2025-09-28 08:57:42;;false;;\N;1525;1507
1421;HNI_KONTUMKONT;;2025-09-28 08:57:42;;false;;\N;1524;1539
1422;KRLPKNNG_BUNMATHUTK;;2025-09-28 08:57:42;;false;;\N;1525;1508
1423;HNI_LAICHULAIC;;2025-09-28 08:57:42;;false;;\N;1524;1541
1424;KRNGNKNNG_LAGIBNHTHU;;2025-09-28 08:57:42;;false;;\N;1525;1511
1425;HNI_CAOLCLNGSN;;2025-09-28 08:57:42;;false;;\N;1524;1545
1426;KRLPKNNG_QUYNHNBNHN;;2025-09-28 08:57:42;;false;;\N;1525;1514
1427;HNI_VNHYNVNHPH;;2025-09-28 08:57:42;;false;;\N;1524;1546
1428;KRLPKNNG_QUNGNGIQUN;;2025-09-28 08:57:42;;false;;\N;1525;1515
1429;CJTKNNG_CMAUCMAU;;2025-09-28 08:57:42;;false;;\N;1525;1517
1430;HNI_SIGN;;2025-09-28 08:57:42;;false;;\N;1524;1549
1431;HNI_SIGN;;2025-09-28 08:57:42;;false;;\N;1524;1550
1432;BNXEGIALM_CMPH;;2025-09-28 08:57:42;;false;;\N;1524;1552
1433;CJTKNNG_TRVINHTRVI;;2025-09-28 08:57:42;;false;;\N;1525;1521
1434;HNI_MCCHUSNLA;;2025-09-28 08:57:42;;false;;\N;1524;1554
1435;GIANGHAKNN_HNI;;2025-09-28 08:57:42;;false;;\N;1525;1524
1436;CJTKNNG_GIANGHAKNN;;2025-09-28 08:57:42;;false;;\N;1525;1525
1437;HNI_VINHNGHAN;;2025-09-28 08:57:42;;false;;\N;1524;1556
1438;CJTKNNG_MTHOTINGIA;;2025-09-28 08:57:42;;false;;\N;1525;1527
1439;HNI_SIGN;;2025-09-28 08:57:42;;false;;\N;1524;1558
1440;HNI_VITTRPHTH;;2025-09-28 08:57:42;;false;;\N;1524;1562
1441;NAMNHNAMNH_VNGTUBRAVN;;2025-09-28 08:57:42;;false;;\N;1526;1500
1442;HNI_LOCAILOCAI;;2025-09-28 08:57:42;;false;;\N;1524;1565
1443;BNXEGIAOTH_SIGN;;2025-09-28 08:57:42;;false;;\N;1526;1504
1444;GIANGHAKNN_CHMIANGIAN;;2025-09-28 08:57:42;;false;;\N;1525;1535
1445;NAMNHNAMNH_NGHIQUNGBN;;2025-09-28 08:57:42;;false;;\N;1526;1506
1446;NAMNHNAMNH_HLONGQUNGN;;2025-09-28 08:57:42;;false;;\N;1526;1509
1447;NAMNHNAMNH_PHANTHITBN;;2025-09-28 08:57:42;;false;;\N;1526;1511
1448;HNI_CAOBNGCAOB;;2025-09-28 08:57:42;;false;;\N;1524;1574
1449;NAMNHNAMNH_QUYNHNBNHN;;2025-09-28 08:57:42;;false;;\N;1526;1514
1450;NAMNHNAMNH_CPHQUNGNGI;;2025-09-28 08:57:42;;false;;\N;1526;1515
1451;CJTKNNG_BNGBNHPHC;;2025-09-28 08:57:42;;false;;\N;1525;1547
1452;HNI_PHYNTHINGU;;2025-09-28 08:57:42;;false;;\N;1524;1578
1453;NAMNHNAMNH_THIBNHTHIB;;2025-09-28 08:57:42;;false;;\N;1526;1516
1454;BNXEGIANGH_SIGN;;2025-09-28 08:57:42;;false;;\N;1525;1549
1455;BNXEGIANGH_SIGN;;2025-09-28 08:57:42;;false;;\N;1525;1550
1456;BNXEGIAOTH_HIPHNG;;2025-09-28 08:57:42;;false;;\N;1526;1519
1457;HNI_TUYNQUANGT;;2025-09-28 08:57:42;;false;;\N;1524;1583
1458;BNXEGIAOTH_HNI;;2025-09-28 08:57:42;;false;;\N;1526;1524
1459;GIANGHAKNN_YNTHNHNGHA;;2025-09-28 08:57:42;;false;;\N;1525;1556
1460;BNXEGIANGH_SIGN;;2025-09-28 08:57:42;;false;;\N;1525;1558
1461;HIHUNAMNH_HGIANGHGIA;;2025-09-28 08:57:42;;false;;\N;1526;1528
1462;HNI_PHLHNAM;;2025-09-28 08:57:42;;false;;\N;1524;1591
1463;NAMNHNAMNH_HTNHHTNH;;2025-09-28 08:57:42;;false;;\N;1526;1530
1464;CIBTINGIAN_PHMBRAVNGT;;2025-09-28 08:57:42;;false;;\N;1527;1500
1465;HNI_YNBIYNBI;;2025-09-28 08:57:42;;false;;\N;1524;1593
1466;MTHOTINGIA_PLEIKUGIAL;;2025-09-28 08:57:42;;false;;\N;1527;1501
1467;BNXEGCNG_CNTH;;2025-09-28 08:57:42;;false;;\N;1527;1502
1468;BNXEGIAOTH_NNG;;2025-09-28 08:57:42;;false;;\N;1526;1534
1469;CIBTINGIAN_THUNANBNHD;;2025-09-28 08:57:42;;false;;\N;1527;1503
1470;HNI_BCGIANGBCG;;2025-09-28 08:57:42;;false;;\N;1524;1596
1471;THXCAILYTI_SIGN;;2025-09-28 08:57:42;;false;;\N;1527;1504
1472;HNI_CHMIBCKN;;2025-09-28 08:57:42;;false;;\N;1524;1597
1473;NAMNHNAMNH_NINHBNHNIN;;2025-09-28 08:57:42;;false;;\N;1526;1536
1474;HNI_YNTHYHABNH;;2025-09-28 08:57:42;;false;;\N;1524;1599
1475;CHUTHNHTIN_NGHIQUNGBN;;2025-09-28 08:57:42;;false;;\N;1527;1506
1476;NAMNHNAMNH_THANHHATHA;;2025-09-28 08:57:42;;false;;\N;1526;1537
1477;THXCAILYTI_THNGNHTNGN;;2025-09-28 08:57:42;;false;;\N;1527;1507
1478;MTHOTINGIA_BUNMATHUTK;;2025-09-28 08:57:42;;false;;\N;1527;1508
1479;CJTKNNG_SCTRNGSCTR;;2025-09-28 08:57:42;;false;;\N;1525;1571
1480;THXCAILYTI_PHANTHITBN;;2025-09-28 08:57:42;;false;;\N;1527;1511
1481;THXCAILYTI_QUYNHNBNHN;;2025-09-28 08:57:42;;false;;\N;1527;1514
1482;THXCAILYTI_QUNGNGIQUN;;2025-09-28 08:57:42;;false;;\N;1527;1515
1483;BNXEGCNG_CMAU;;2025-09-28 08:57:42;;false;;\N;1527;1517
1484;BNXEGIAOTH_SIGN;;2025-09-28 08:57:42;;false;;\N;1526;1549
1485;BNXEGIAOTH_SIGN;;2025-09-28 08:57:42;;false;;\N;1526;1550
1486;CHUTHNHTIN_HNI;;2025-09-28 08:57:42;;false;;\N;1527;1524
1487;MTHOTINGIA_KSONGKNNG;;2025-09-28 08:57:42;;false;;\N;1527;1525
1488;NAMNHNAMNH_VINHNGHAN;;2025-09-28 08:57:42;;false;;\N;1526;1556
1489;BNXEGIAOTH_SIGN;;2025-09-28 08:57:42;;false;;\N;1526;1558
1490;CHUTHNHTIN_RCHGIKINGI;;2025-09-28 08:57:42;;false;;\N;1527;1529
1491;CHUTHNHTIN_HTNHHTNH;;2025-09-28 08:57:42;;false;;\N;1527;1530
1492;THXCAILYTI_BOLCLMNG;;2025-09-28 08:57:42;;false;;\N;1527;1533
1493;THXCAILYTI_LINCHIUNNG;;2025-09-28 08:57:42;;false;;\N;1527;1534
1494;NAMNHNAMNH_LOCAILOCAI;;2025-09-28 08:57:42;;false;;\N;1526;1565
1495;HGIANGHGIA_THDUMTBNHD;;2025-09-28 08:57:42;;false;;\N;1528;1503
1496;CHUTHNHTIN_CHMIANGIAN;;2025-09-28 08:57:42;;false;;\N;1527;1535
1497;CHUTHNHTIN_NINHBNHNIN;;2025-09-28 08:57:42;;false;;\N;1527;1536
1498;HNI_INBINPHINB;;2025-09-28 08:57:42;;false;;\N;1524;1630
1499;CHUTHNHTIN_THANHHATHA;;2025-09-28 08:57:42;;false;;\N;1527;1537
1500;CJTKNNG_BCLIUBCLIU;;2025-09-28 08:57:42;;false;;\N;1525;1600
1501;THXCAILYTI_KONTUMKONT;;2025-09-28 08:57:42;;false;;\N;1527;1539
1502;HGIANGHGIA_CMPHQUNGNI;;2025-09-28 08:57:42;;false;;\N;1528;1509
1503;HGIANGHGIA_THANHMINHI;;2025-09-28 08:57:42;;false;;\N;1528;1513
1504;CHUTHNHTIN_CAOLCLNGSN;;2025-09-28 08:57:42;;false;;\N;1527;1545
1505;CIBTINGIAN_CHNTHNHBNH;;2025-09-28 08:57:42;;false;;\N;1527;1547
1506;HGIANGHGIA_HNGHTHIBNH;;2025-09-28 08:57:42;;false;;\N;1528;1516
1507;THXCAILYTI_SIGN;;2025-09-28 08:57:42;;false;;\N;1527;1549
1508;BNXEHGIANG_HIPHNG;;2025-09-28 08:57:42;;false;;\N;1528;1519
1509;THXCAILYTI_SIGN;;2025-09-28 08:57:42;;false;;\N;1527;1550
1510;BNXEGIANGH_LT;;2025-09-28 08:57:42;;false;;\N;1525;1616
1511;BNXEHGIANG_HNI;;2025-09-28 08:57:42;;false;;\N;1528;1524
1512;CHUTHNHTIN_VINHNGHAN;;2025-09-28 08:57:42;;false;;\N;1527;1556
1513;HGIANGHGIA_NAMNHNAMNH;;2025-09-28 08:57:42;;false;;\N;1528;1526
1514;THXCAILYTI_SIGN;;2025-09-28 08:57:42;;false;;\N;1527;1558
1515;HGIANGHGIA_NGVNHGIANG;;2025-09-28 08:57:42;;false;;\N;1528;1528
1516;VNHTHUNKIN_LONGHIBRAV;;2025-09-28 08:57:42;;false;;\N;1529;1500
1517;BNXEGCNG_VNGTU;;2025-09-28 08:57:42;;false;;\N;1527;1563
1518;HGIANGHGIA_VNLMHNGYN;;2025-09-28 08:57:42;;false;;\N;1528;1532
1519;BNXEHTIN_CNTH;;2025-09-28 08:57:42;;false;;\N;1529;1502
1520;PHQUCKINGI_THUNANBNHD;;2025-09-28 08:57:42;;false;;\N;1529;1503
1521;PHQUCKINGI_SIGN;;2025-09-28 08:57:42;;false;;\N;1529;1504
1522;HGIANGHGIA_HOALNINHBN;;2025-09-28 08:57:42;;false;;\N;1528;1536
1523;HTINKINGIA_BNTREBNTRE;;2025-09-28 08:57:42;;false;;\N;1529;1505
1524;HGIANGHGIA_BMSNTHANHH;;2025-09-28 08:57:42;;false;;\N;1528;1537
1525;PHQUCKINGI_THNGNHTNGN;;2025-09-28 08:57:42;;false;;\N;1529;1507
1526;THXCAILYTI_SCTRNGSCTR;;2025-09-28 08:57:42;;false;;\N;1527;1571
1527;PHQUCKINGI_PHANTHITBN;;2025-09-28 08:57:42;;false;;\N;1529;1511
1528;PHQUCKINGI_QUYNHNBNHN;;2025-09-28 08:57:42;;false;;\N;1529;1514
1529;HGIANGHGIA_HULNGLNGSN;;2025-09-28 08:57:42;;false;;\N;1528;1545
1530;PHQUCKINGI_QUNGNGIQUN;;2025-09-28 08:57:42;;false;;\N;1529;1515
1531;BNXEHTIN_CMAU;;2025-09-28 08:57:42;;false;;\N;1529;1517
1532;BNXEHGIANG_MNGCI;;2025-09-28 08:57:42;;false;;\N;1528;1551
1533;BNXEHGIANG_TINHI;;2025-09-28 08:57:42;;false;;\N;1528;1555
1534;HGIANGHGIA_HNGNGUYNNG;;2025-09-28 08:57:42;;false;;\N;1528;1556
1535;HTINKINGIA_MTHOTINGIA;;2025-09-28 08:57:42;;false;;\N;1529;1527
1536;HTNHHTNH_VNGTUBRAVN;;2025-09-28 08:57:42;;false;;\N;1530;1500
1537;HNGLNHHTNH_PLEIKUGIAL;;2025-09-28 08:57:42;;false;;\N;1530;1501
1538;PHQUCKINGI_BOLCLMNG;;2025-09-28 08:57:42;;false;;\N;1529;1533
1539;HTNHHTNH_CIRNGCNTH;;2025-09-28 08:57:42;;false;;\N;1530;1502
1540;PHQUCKINGI_LINCHIUNNG;;2025-09-28 08:57:42;;false;;\N;1529;1534
1541;HGIANGHGIA_SAPALOCAI;;2025-09-28 08:57:42;;false;;\N;1528;1565
1542;CHUTHNHTIN_BCGIANGBCG;;2025-09-28 08:57:42;;false;;\N;1527;1596
1543;BNXEHTNH_SIGN;;2025-09-28 08:57:42;;false;;\N;1530;1504
1544;HTINKINGIA_CHUTHNHANG;;2025-09-28 08:57:42;;false;;\N;1529;1535
1545;HTNHHTNH_NGHIQUNGBN;;2025-09-28 08:57:42;;false;;\N;1530;1506
1546;THXCAILYTI_BCLIUBCLIU;;2025-09-28 08:57:42;;false;;\N;1527;1600
1547;HTNHHTNH_BINHANGNAI;;2025-09-28 08:57:42;;false;;\N;1530;1507
1548;HTNHHTNH_HLONGQUNGN;;2025-09-28 08:57:42;;false;;\N;1530;1509
1549;HTNHHTNH_PHANTHITBN;;2025-09-28 08:57:42;;false;;\N;1530;1511
1550;HGIANGHGIA_CAOBNGCAOB;;2025-09-28 08:57:42;;false;;\N;1528;1574
1551;HTNHHTNH_GIALCHIDNG;;2025-09-28 08:57:42;;false;;\N;1530;1513
1552;HTNHHTNH_QUYNHNBNHN;;2025-09-28 08:57:42;;false;;\N;1530;1514
1553;HTNHHTNH_CPHQUNGNGI;;2025-09-28 08:57:42;;false;;\N;1530;1515
1554;PHQUCKINGI_CHNTHNHBNH;;2025-09-28 08:57:42;;false;;\N;1529;1547
1555;HGIANGHGIA_PHYNTHINGU;;2025-09-28 08:57:42;;false;;\N;1528;1578
1556;HTNHHTNH_THIBNHTHIB;;2025-09-28 08:57:42;;false;;\N;1530;1516
1557;PHQUCKINGI_SIGN;;2025-09-28 08:57:42;;false;;\N;1529;1549
1558;PHQUCKINGI_SIGN;;2025-09-28 08:57:42;;false;;\N;1529;1550
1559;HTNHHTNH_CTHIHIPHNG;;2025-09-28 08:57:42;;false;;\N;1530;1519
1560;BNXEHTNH_HNI;;2025-09-28 08:57:42;;false;;\N;1530;1524
1561;HTNHHTNH_NAMNHNAMNH;;2025-09-28 08:57:42;;false;;\N;1530;1526
1562;PHQUCKINGI_SIGN;;2025-09-28 08:57:42;;false;;\N;1529;1558
1563;HTNHHTNH_CHUTHNHTIN;;2025-09-28 08:57:42;;false;;\N;1530;1527
1564;HGIANGHGIA_PHLHNAM;;2025-09-28 08:57:42;;false;;\N;1528;1591
1565;BNXEHTIN_VNGTU;;2025-09-28 08:57:42;;false;;\N;1529;1563
1566;HTNHHTNH_HNGYNHNGYN;;2025-09-28 08:57:42;;false;;\N;1530;1532
1567;BNXEHGIANG_THDUMT;;2025-09-28 08:57:42;;false;;\N;1528;1595
1568;THCHHHTNH_LCDNGLMNG;;2025-09-28 08:57:42;;false;;\N;1530;1533
1569;HGIANGHGIA_VITYNBCGIA;;2025-09-28 08:57:42;;false;;\N;1528;1596
1570;HTNHHTNH_CMLNNG;;2025-09-28 08:57:42;;false;;\N;1530;1534
1571;HTNHHTNH_NINHBNHNIN;;2025-09-28 08:57:42;;false;;\N;1530;1536
1572;HTNHHTNH_THANHHATHA;;2025-09-28 08:57:42;;false;;\N;1530;1537
1573;BNXEHTIN_RCHGI;;2025-09-28 08:57:42;;false;;\N;1529;1570
1574;HTNHHTNH_KONTUMKONT;;2025-09-28 08:57:42;;false;;\N;1530;1539
1575;HTNHHTNH_CAOLCLNGSN;;2025-09-28 08:57:42;;false;;\N;1530;1545
1576;BNXEHTNH_SIGN;;2025-09-28 08:57:42;;false;;\N;1530;1549
1577;BNXEHTNH_SIGN;;2025-09-28 08:57:42;;false;;\N;1530;1550
1578;BNXEHTNH_MNGCI;;2025-09-28 08:57:42;;false;;\N;1530;1551
1579;BNXEHNGVNG_HNI;;2025-09-28 08:57:42;;false;;\N;1531;1524
1580;HTNHHTNH_VINHNGHAN;;2025-09-28 08:57:42;;false;;\N;1530;1556
